plan_action	staging_root	sha256	source	size_bytes	filename	source_path	source_directory	dry_run_status	notes
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0c329d9964067fa759944d56ba9cf4b5a6ba21afd10789203a0046c285f25fac	optiplex	3977461	IMG_8342.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8342.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0c51c675a4c48261a3cbd0ef725f1c14da86eead0334132509011444232a8594	optiplex	2829427	78474550470__BAE858FE-7E7A-44B4-B460-F43604196C01.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/78474550470__BAE858FE-7E7A-44B4-B460-F43604196C01.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0c5e97ca115ef15ce47801e443ebcf473482ca63478a6598c48d68cd5b82bb64	optiplex	1956098	IMG_8973.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8973.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0ceca49428d07a3aa1bd51fa1fd67bad5403233d908ec4e125d2dfe54008145d	optiplex	2334000	IMG_4580.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4580.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0d3630526210fc1e49ab9f7aacace642b4cac665f0d0ff2e786fa08d51526ef5	optiplex	205844	P8120687.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8120687.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0d55744112847e45d7f0b3042779d89fe9be06c132a3a0a73b5ac4bc0c4ecf9e	optiplex	3501277	IMG_8283.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8283.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0e7ad332023b6ddd519bbfdcf301fa161571f2750fe9de1417cb7bd2104fca3d	optiplex	498901	IMG_4679.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4679.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0ed170057fa00b534cf722172351e81c681c7f76e20fbc8beca92f3bebfa3694	optiplex	83956212	2023-05-06 190723.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2023-05-06 190723.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0ed5774cddf6e8ad2ecf10ec178a749ac8d95e07a3d8e30e1fca076be7092e1b	optiplex	141645	P8170765.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8170765.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0f3c2cd8f198f4d1ee2fe4cb90ee6c668cb28c9d7621e4b2ff9aec3cf623b7fd	optiplex	1825539	IMG_8083.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8083.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0fb297b5aef74abd6da9b9168745e79f709657ebab5a59da21f8f095b18e6c3e	optiplex	2078881	2022-04-11 133217.heic	/home/remospeed/Media/Fotos/Fotos/2022-04-11 133217.heic	/home/remospeed/Media/Fotos/Fotos	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0fb9b425dd44b34c3298562ffd02c4d9b60120d31d7f50b10765cc5213a8c6b1	optiplex	2073310	IMG_8016.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8016.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0fd3c3f6f22d314ab42981197a3623c466c2c438767ed4bacab177daaa95ae4a	optiplex	291767251	2021-07-17 180628.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2021-07-17 180628.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	0fe750fe9e595a4d799fb79db07c1a39ef3288df33e29a71ce0da4967d892e93	optiplex	2794082	IMG_8425.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8425.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	101a9360fe3d91819345ea461365fc473b4242d2b3d0d55f9680ec425c726159	optiplex	254819	IMG_7718.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7718.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	10906077b95bdba3601e442e64540974eb414292fdc2e9928c941ba3e03fe946	optiplex	1634069	IMG_8292.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8292.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	109d93df70aa459709221fea7dbc94077860347f169bc3d57387c0da07169da4	optiplex	2931662	2021-06-16 100119.heic	/home/remospeed/Media/Fotos/Fotos/Grado Felipe/2021-06-16 100119.heic	/home/remospeed/Media/Fotos/Fotos/Grado Felipe	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	10b95734b5b1162b9059953c27220433bbe2aa6206a2d8283466b6b41107db09	optiplex	92385	P8120685.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8120685.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	10de1567e4f950e7ead26ed05e689d9043c73affa26a3da0859db90a384567ad	optiplex	3280477	IMG_8031.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8031.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	10f331507f4a496158efd8004960801557434e2038e6484ff1cd90165d104a8f	optiplex	2091419	IMG_8291.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8291.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	110877b6a7be20e62b6ce6ca330d4d9467ab0975654fdc91e5eaf10d7fc95588	optiplex	301715	IMG_8616.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8616.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	111001414109c88c01e55ca36d812c46f23a51c5321d814f9946f603a4a6c360	optiplex	2383042	IMG_8361.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8361.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	111e16e0f45a1a54647833a3088fb521d779450d16f4ffa64eee1e03e70356dc	optiplex	84571	95659375_122148136129029_5057881748377960448_n.jpg	/home/remospeed/Media/Fotos/Fotos/Ejercicio/95659375_122148136129029_5057881748377960448_n.jpg	/home/remospeed/Media/Fotos/Fotos/Ejercicio	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	1133959896a8e00befe4699b4e18c4291b3f64962f96e8c75f5cfc021122b151	optiplex	136924	P8220810.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8220810.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	119d9a0fe0938400be2f937cf2a7ecaf09f2931350a54e90b02ef64ac71c438b	optiplex	84106	2024-11-12 215116.jpg	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2024-11-12 215116.jpg	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	11c00da42233d4150a7c316a440a1f6d4897d2d3a523130a7a77797985f3abdf	optiplex	2011053	IMG_8273.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8273.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	11d38ecf28e2bb79d952d6d697aee675dc12449eb40b27cbcef3772513006b08	optiplex	238162	IMG_7928.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7928.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	11d38ecf28e2bb79d952d6d697aee675dc12449eb40b27cbcef3772513006b08	optiplex	238162	IMG_8192.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8192.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	11f83915f82e9ced67796f8d818a6780bbf24a8be742691390a8b99499c661f5	optiplex	3262026	IMG_8390.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8390.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	11f964d6146e51edb32694a9d2e31862be01dd744a6ef93f24803b860a588495	optiplex	1965441	IMG_8438.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8438.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	124e7537f7239b6d09890bae0aa29c9071b553c0c09bd0edfc984b17587f507f	optiplex	1608094	2021-12-11 120305.heic	/home/remospeed/Media/Fotos/Fotos/Food/2021-12-11 120305.heic	/home/remospeed/Media/Fotos/Fotos/Food	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	1275a4969188bcc3a9b5011ba0839151e4fcb2eedab415028852aea3eedc337b	optiplex	141795	IMG_7843.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7843.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	12ee0f60768fc7265e15edd3863b87db3c5325ff97f0d346cb5f7cf5127f97ed	optiplex	32782655	2025-01-25 140929.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2025-01-25 140929.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	12fb6785fd0ea046c7d8c7430ea5d69fa16e1dd39fdef84154b8b1bb1a713535	optiplex	165146	IMG_7859.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7859.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	1306e21dfff782fe4f419e6e167da8f537d1a31cd86c12f8fd3ee70fc15635b9	optiplex	3745926	IMG_8355.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8355.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	130d0987792946c3dba33e96fdeb781924155c670bd0a46f046bb12d47879d84	optiplex	117150	P8230870.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8230870.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	1338309169991da43b7964c3fa1c42372723e353fc8f3917f94427bce2c0f666	optiplex	123981	P8220838.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8220838.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	134fc2a130185a8c33ad48dedc8a66b39aacbcb1fea8ebe35198fd17a80afe27	optiplex	5620384	2021-09-22 103501.heic	/home/remospeed/Media/Fotos/Fotos/Chocolate/2021-09-22 103501.heic	/home/remospeed/Media/Fotos/Fotos/Chocolate	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	136b8907d8aa76ccbe7e161b835c88efa49f12b6430e6c9c4235683e2f889e72	optiplex	3581156	IMG_8262.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8262.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	13710d9f3748fbc9a346af4dd00719b8773c4d6e1753b8ccd64b9bca547c55c1	optiplex	2881508	IMG_4679.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4679.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	137759fe0815c686cde52c91bc766783275002ec31cc358137064cdb7b133385	optiplex	2665558	IMG_8073.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8073.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	137dfa3aacf3ea99f1b8994e8f2b038330937f2b8590b936f6907e1cfde3ea1a	optiplex	15813922	2022-08-25 151108.mov	/home/remospeed/Media/Fotos/Fotos/Work/2022-08-25 151108.mov	/home/remospeed/Media/Fotos/Fotos/Work	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	1394371a936e763da703faa7fea2f17fb4957a4ebd7eced5e03e68db2fd8b4c3	optiplex	2344068	IMG_4581.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4581.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	13f325fd1f183b0164a7030f5457e5f190a9ff90c904cbc5e28305f350c6d429	optiplex	230891	P8140736.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140736.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	141078853de9e2b0894cae082387590286b9a013208ce5b4513efba269c37f39	optiplex	91093	IMG_7952.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7952.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	14d2160b00c8627a43331f31fb16af577e0ec96fe6341ccde0d9b179d7e3936f	optiplex	57281	IMG_7832.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7832.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	1523c4d968e2d32f7681a4f982c7face206f362f91123bf824d56d6e2516428b	optiplex	2742191	2021-11-23 131046.heic	/home/remospeed/Media/Fotos/Fotos/Work/2021-11-23 131046.heic	/home/remospeed/Media/Fotos/Fotos/Work	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
